message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.553919221";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.553033422";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.540242798";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.538449270";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.536394259";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.523786877";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.522030458";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.520897988";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.508372295";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.505639442";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.504339091";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.491957448";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.490252879";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.488899745";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.476516393";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.473906240";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.472453894";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.460015382";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.458505614";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.456973166";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.444500010";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.442070645";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.440392838";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.428048302";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.425675544";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.424893374";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.412527355";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.410290822";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.408456774";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.396073577";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.393915289";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.392923423";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.380626770";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.378484092";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim3.sim";"1695476437.377251647";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim1.sim";"1695476437.364165749";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105570, y=11.116197])";"30";"turtlesim2.sim";"1695476437.362154684";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.088889, y=11.116197])";"30";"turtlesim3.sim";"1695476437.360733081";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.105566, y=11.116197])";"30";"turtlesim1.sim";"1695476437.347991685";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.088889, y=11.116197])";"30";"turtlesim2.sim";"1695476437.345802727";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.072208, y=11.116197])";"30";"turtlesim3.sim";"1695476437.345070277";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.088885, y=11.116197])";"30";"turtlesim1.sim";"1695476437.332628501";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.072208, y=11.116197])";"30";"turtlesim2.sim";"1695476437.330393804";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.055527, y=11.116197])";"30";"turtlesim3.sim";"1695476437.328748111";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.072204, y=11.116197])";"30";"turtlesim1.sim";"1695476437.316382036";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.055527, y=11.116197])";"30";"turtlesim2.sim";"1695476437.314092303";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.038846, y=11.116197])";"30";"turtlesim3.sim";"1695476437.312451149";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.055523, y=11.116197])";"30";"turtlesim1.sim";"1695476437.300342373";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.038846, y=11.116197])";"30";"turtlesim2.sim";"1695476437.297874036";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.022165, y=11.116197])";"30";"turtlesim3.sim";"1695476437.296319377";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.038842, y=11.116197])";"30";"turtlesim1.sim";"1695476437.284100116";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.022165, y=11.116197])";"30";"turtlesim2.sim";"1695476437.282605229";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.005484, y=11.116197])";"30";"turtlesim3.sim";"1695476437.281181613";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.022161, y=11.116197])";"30";"turtlesim1.sim";"1695476437.267805059";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.005484, y=11.116197])";"30";"turtlesim2.sim";"1695476437.266278089";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.988803, y=11.116197])";"30";"turtlesim3.sim";"1695476437.264784837";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.005480, y=11.116197])";"30";"turtlesim1.sim";"1695476437.252586259";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.988803, y=11.116197])";"30";"turtlesim2.sim";"1695476437.249996595";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.972122, y=11.116197])";"30";"turtlesim3.sim";"1695476437.248412575";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.988799, y=11.116197])";"30";"turtlesim1.sim";"1695476437.236413073";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.972122, y=11.116197])";"30";"turtlesim2.sim";"1695476437.234470849";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.955441, y=11.116197])";"30";"turtlesim3.sim";"1695476437.233142470";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.972118, y=11.116197])";"30";"turtlesim1.sim";"1695476437.220287202";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.955441, y=11.116197])";"30";"turtlesim2.sim";"1695476437.217973108";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.938760, y=11.116197])";"30";"turtlesim3.sim";"1695476437.216706137";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.955437, y=11.116197])";"30";"turtlesim1.sim";"1695476437.203866438";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.938760, y=11.116197])";"30";"turtlesim2.sim";"1695476437.202560348";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.922079, y=11.116197])";"30";"turtlesim3.sim";"1695476437.200481201";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.938756, y=11.116197])";"30";"turtlesim1.sim";"1695476437.188692254";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.922079, y=11.116197])";"30";"turtlesim2.sim";"1695476437.186216846";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.905398, y=11.116197])";"30";"turtlesim3.sim";"1695476437.185068527";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.922075, y=11.116197])";"30";"turtlesim1.sim";"1695476437.172540936";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.905398, y=11.116197])";"30";"turtlesim2.sim";"1695476437.169620665";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.888716, y=11.116197])";"30";"turtlesim3.sim";"1695476437.168821866";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.905394, y=11.116197])";"30";"turtlesim1.sim";"1695476437.156373263";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.888716, y=11.116197])";"30";"turtlesim2.sim";"1695476437.153997584";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.872035, y=11.116197])";"30";"turtlesim3.sim";"1695476437.152484949";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.888713, y=11.116197])";"30";"turtlesim1.sim";"1695476437.139840061";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.872035, y=11.116197])";"30";"turtlesim2.sim";"1695476437.138652515";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.855354, y=11.116197])";"30";"turtlesim3.sim";"1695476437.137164927";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.872032, y=11.116197])";"30";"turtlesim1.sim";"1695476437.124303378";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.855354, y=11.116197])";"30";"turtlesim2.sim";"1695476437.121906583";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.838673, y=11.116197])";"30";"turtlesim3.sim";"1695476437.120891901";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.855351, y=11.116197])";"30";"turtlesim1.sim";"1695476437.108107932";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.838673, y=11.116197])";"30";"turtlesim2.sim";"1695476437.105879391";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.821992, y=11.116197])";"30";"turtlesim3.sim";"1695476437.104627280";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.838670, y=11.116197])";"30";"turtlesim1.sim";"1695476437.091907960";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.821992, y=11.116197])";"30";"turtlesim2.sim";"1695476437.090355523";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.805311, y=11.116197])";"30";"turtlesim3.sim";"1695476437.089003831";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.821989, y=11.116197])";"30";"turtlesim1.sim";"1695476437.076607114";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.805311, y=11.116197])";"30";"turtlesim2.sim";"1695476437.074124033";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.788630, y=11.116197])";"30";"turtlesim3.sim";"1695476437.072805905";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.805308, y=11.116197])";"30";"turtlesim1.sim";"1695476437.060318604";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.788630, y=11.116197])";"30";"turtlesim2.sim";"1695476437.058517972";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.771949, y=11.116197])";"30";"turtlesim3.sim";"1695476437.056473380";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.788627, y=11.116197])";"30";"turtlesim1.sim";"1695476437.043968875";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.771949, y=11.116197])";"30";"turtlesim2.sim";"1695476437.041775183";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.755268, y=11.116197])";"30";"turtlesim3.sim";"1695476437.040968571";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.771946, y=11.116197])";"30";"turtlesim1.sim";"1695476437.028373086";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.755268, y=11.116197])";"30";"turtlesim2.sim";"1695476437.026212259";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.738587, y=11.116197])";"30";"turtlesim3.sim";"1695476437.025037396";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.755265, y=11.116197])";"30";"turtlesim1.sim";"1695476437.012047942";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.738587, y=11.116197])";"30";"turtlesim2.sim";"1695476437.009638575";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.721906, y=11.116197])";"30";"turtlesim3.sim";"1695476437.008620561";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.738584, y=11.116197])";"30";"turtlesim1.sim";"1695476436.996112489";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.721906, y=11.116197])";"30";"turtlesim2.sim";"1695476436.994556453";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.705225, y=11.116197])";"30";"turtlesim3.sim";"1695476436.992351724";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.721903, y=11.116197])";"30";"turtlesim1.sim";"1695476436.980724641";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.705225, y=11.116197])";"30";"turtlesim2.sim";"1695476436.978234638";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.688544, y=11.116197])";"30";"turtlesim3.sim";"1695476436.977074773";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.705222, y=11.116197])";"30";"turtlesim1.sim";"1695476436.963974395";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.688544, y=11.116197])";"30";"turtlesim2.sim";"1695476436.961810071";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.671863, y=11.116197])";"30";"turtlesim3.sim";"1695476436.960563363";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.688541, y=11.116197])";"30";"turtlesim1.sim";"1695476436.948343400";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.671863, y=11.116197])";"30";"turtlesim2.sim";"1695476436.946366461";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.655182, y=11.116197])";"30";"turtlesim3.sim";"1695476436.944968754";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.671860, y=11.116197])";"30";"turtlesim1.sim";"1695476436.931815520";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.655182, y=11.116197])";"30";"turtlesim2.sim";"1695476436.929926276";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.638501, y=11.116197])";"30";"turtlesim3.sim";"1695476436.929214128";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.655179, y=11.116197])";"30";"turtlesim1.sim";"1695476436.916453764";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.638501, y=11.116197])";"30";"turtlesim2.sim";"1695476436.914563066";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.621820, y=11.116197])";"30";"turtlesim3.sim";"1695476436.912812386";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.638498, y=11.116197])";"30";"turtlesim1.sim";"1695476436.900515915";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.621820, y=11.116197])";"30";"turtlesim2.sim";"1695476436.897594863";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.605139, y=11.116197])";"30";"turtlesim3.sim";"1695476436.897197649";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.621817, y=11.116197])";"30";"turtlesim1.sim";"1695476436.884364005";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.605139, y=11.116197])";"30";"turtlesim2.sim";"1695476436.881995032";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.588458, y=11.116197])";"30";"turtlesim3.sim";"1695476436.880956275";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.605136, y=11.116197])";"30";"turtlesim1.sim";"1695476436.867781672";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.588458, y=11.116197])";"30";"turtlesim2.sim";"1695476436.866582055";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.571777, y=11.116197])";"30";"turtlesim3.sim";"1695476436.864417312";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
